#flickr_photo_id	category	beauty_scores	downloaded
8171228188	animals	5,3,4,3,4	True
5791775926	people	3,3,4,4,4	True
4676626084	urban	3,3,3,3,3	True
2588097047	urban	2,3,4,3,3	True
179127807	animals	3,3,3,3,3,3	True
8163582455	nature	3,3,3,3,3	True
5437293762	nature	3,3,3,3,4	True
676295832	nature	4,3,3,3,3	True
446467602	nature	4,4,3,4,3	True
196452596	animals	3,4,3,4,3	True
6816707584	people	3,3,4,4,3	True
252780285	animals	4,3,3,3,3	True
7681682320	nature	2,2,2,2,1	True
6092415631	people	4,4,3,3,3	True
5328695831	people	4,3,3,4,3	True
3528428883	nature	3,3,4,3,3	True
187246485	nature	4,3,3,3,4	True
5922753962	nature	3,3,3,3,3	True
7359667386	urban	3,3,3,3,3	True
5051151086	nature	4,4,3,4,5	True
3577782932	people	5,4,5,4,4	True
2871875271	people	3,4,3,4,3	True
7386225464	nature	3,3,3,3,2	True
466440988	animals	4,4,3,4,3	True
5708590495	animals	4,5,3,3,3,3	True
6830766213	nature	5,5,5,4,3	True
3962393257	urban	3,3,3,3,3	True
6850710544	urban	3,3,3,3,3	True
166109588	animals	3,3,4,5,3,4,4,3,4,3,3,4,4	True
8085488212	nature	4,3,5,4,2,2,3,5,4,4,3	True
6235922565	urban	3,3,3,3,3	True
261276991	urban	2,3,4,3,3	True
7002346526	animals	4,3,3,4,3	True
2797959047	animals	3,3,4,3,3	True
72878380	nature	3,3,3,4,3,3	True
1654267943	urban	3,3,3,3,3	True
5380291158	nature	3,3,3,4,4	True
240288878	nature	3,3,5,3,4	True
5336941120	animals	4,4,4,4,3	True
134841340	animals	3,3,4,4,4	True
2444866251	animals	4,3,4,3,3	True
2750373559	nature	5,3,5,3,4	True
2490260834	nature	4,3,3,4,3	True
474601989	people	3,4,5,4,4	True
6488629001	people	4,3,3,3,2,3,3,4,3,3	True
8051161881	nature	4,3,3,4,4,3,4,4,3,3	True
7256708218	urban	3,3,4,3,4	True
3288131940	nature	4,3,3,3,4	True
2549843508	nature	3,4,4,4,5	True
1898235397	people	4,3,3,3,3	True
7106551665	people	3,4,5,3,3	True
3125288222	animals	3,3,3,3,3	True
8143115165	people	3,4,3,3,3	True
8357679032	animals	4,5,5,4,4	True
3967016279	nature	3,3,4,3,3	True
7224188990	animals	4,4,4,3,3	True
5124261026	animals	3,4,4,3,3,4,4,3,4,3,4	True
6973505029	urban	3,5,5,4,5,5	True
2314106867	urban	5,5,4,4,3,4	True
5720268784	animals	4,5,3,4,5	True
7023082147	nature	3,3,4,3,3	True
8048370820	people	3,4,3,3,3	True
1355216527	nature	4,4,3,3,4	True
2457825504	nature	5,4,4,4,5	True
8217409558	urban	3,4,3,4,4	True
6885830079	people	3,4,3,3,3	True
5859024321	people	3,3,3,3,3	True
7516553228	animals	5,5,5,5,5	True
8137192795	people	5,3,3,4,4	True
6071307468	urban	3,3,3,3,3	True
3528856629	animals	3,4,3,4,5,3,4	True
6977638168	nature	4,4,4,4,4	True
6148769919	nature	4,4,3,3,4	True
4518552389	animals	3,4,4,3,4	True
5373141609	animals	4,5,4,4,5,4	True
255532902	nature	3,3,3,3,3,3,3,4,4,3	True
4691996908	animals	3,5,4,4,5	True
6057848541	urban	5,4,4,4,4	True
2172484410	urban	3,3,3,3,3,4,3,5,4,4	True
6531410151	urban	5,3,4,2,3	True
4525420972	people	4,5,5,5,4	True
2860602963	urban	3,3,3,4,4	True
1028543681	people	4,4,4,4,4	True
3142693919	nature	4,3,4,4,4,5,3,4,5,5,4,4,4,4,5	True
7214842172	people	3,3,3,3,3	True
6282979817	nature	3,3,3,4,3	True
3653183069	animals	3,3,3,4,4,4	True
5509453571	nature	3,3,4,4,3	True
6714022631	nature	3,3,3,3,3,4,3,3,4,3	True
6809069968	people	3,3,3,3,3	True
2847290466	animals	4,5,4,4,5	True
5400129151	people	3,3,3,3,3	True
4590591525	nature	4,3,3,3,3	True
2409428301	urban	4,3,3,3,3	True
5110987023	nature	3,3,3,3,3	True
3409247058	people	3,4,4,4,4	True
3459338156	animals	4,3,3,5,4	True
6953844605	animals	4,4,3,4,3,4	True
5981263373	animals	4,3,4,3,3,3,3	True
8139966648	nature	3,3,3,4,3	True
526813111	nature	3,4,3,3,4	True
12531226	animals	4,4,4,4,4,4,4	True
2340505105	people	4,4,3,5,3,3,3,3,5,4	True
3180589375	people	5,4,4,4,2	True
7709961138	urban	2,3,2,3,3	True
884960408	nature	2,3,2,2,3	True
6691327325	urban	3,3,3,3,3,3,3,3,3,3	True
8344238588	animals	5,4,4,4,4	True
7998049838	people	4,4,3,4,3,3,5,4,3,3	False
2455857295	nature	3,4,3,3,4	True
3067266693	urban	3,3,3,3,2	True
480467788	animals	5,4,4,5,5,4,4,4,4,4,4	True
5000404131	people	4,5,3,4,3,4,3,5,5,4	True
2987343587	nature	4,2,3,4,4,4,4,3,3,4	True
5901649486	animals	3,4,4,3,3	True
6015283047	nature	3,2,3,3,3	True
52813776	nature	2,3,4,4,3	True
247954977	nature	3,3,3,3,3	True
225269606	nature	4,3,3,4,3	True
4884972874	nature	3,3,3,3,3	True
5164970788	urban	4,4,3,5,3,5	True
113692330	nature	3,4,4,4,3	True
7217577378	nature	3,3,3,3,3	True
2255330819	nature	3,3,3,2,3	True
7007302795	nature	3,3,5,5,4	True
3331853807	people	3,3,3,4,3	True
5910222830	people	2,2,2,1,1	True
2162635190	animals	3,3,3,4,3	True
416329013	people	5,4,2,5,3	True
5723851827	urban	3,3,3,4,3	True
7000360338	people	3,3,3,3,3	True
8151541005	urban	3,3,3,2,2,3,3,3,3,3	True
5229040367	animals	4,3,3,5,4	True
2112853846	urban	3,3,3,3,3	True
8013122352	nature	4,3,3,3,4	True
8409472220	nature	3,3,3,3,3,3,4,4,2,3	True
7328617462	people	4,4,4,3,4	True
2835241138	nature	4,5,3,4,5	True
2167526032	people	3,3,3,3,3	True
2835644804	people	2,2,3,2,3,3,2,3,2,3	True
7621824766	animals	5,3,4,3,4	True
7302254148	urban	2,3,3,4,3	True
4657384604	animals	3,3,3,3,3,5	False
3282580439	urban	3,3,3,3,3	True
313898183	people	3,3,3,3,3	True
5174238977	nature	4,4,4,3,3,3,3,2,4,4	True
5241461648	animals	4,4,3,4,4	True
80577370	people	3,3,3,3,3	True
4274903913	urban	2,1,2,2,2	True
3472646694	people	4,4,3,4,3	True
5711827176	nature	4,3,3,3,3	True
2938856829	nature	3,4,3,3,4	True
4388075059	urban	3,5,3,3,3,4	True
2167935794	nature	2,3,2,3,3	True
2870677592	animals	4,3,3,3,4	True
3437565320	people	3,3,2,2,3	True
2869468048	animals	5,4,4,4,4	True
6106538651	animals	4,3,4,5,4	True
451164345	nature	3,3,2,3,3	True
7404182376	people	3,4,4,4,4	True
3171318896	people	4,3,4,3,5	True
4645024340	nature	3,2,3,3,3	True
5195539519	nature	3,3,3,4,3,3,3,3,3,3	True
8350489209	animals	5,5,5,5,5,5,4,5,4,5	True
392479084	people	4,4,3,4,4	True
8121030173	animals	3,3,3,3,3	True
7815876676	animals	4,3,3,4,3	True
7206167552	animals	4,4,4,4,3,4,4,4,3,3	True
5862781159	people	3,2,4,4,4,3,3,4,4,4	True
5486512958	nature	3,4,3,3,4	True
7186646738	people	3,3,3,3,3	True
4351349271	urban	4,3,3,5,4,3,2,3,3,4	True
4277381178	people	3,3,2,3,4	True
7111872623	people	3,4,3,3,4	True
1333645396	animals	3,4,3,3,3	True
7123817653	people	3,3,3,3,3	True
8523691412	animals	4,4,5,5,4	True
8116017637	urban	3,3,2,3,3,3	True
5308965039	people	4,3,4,3,4	False
5693478412	animals	4,5,4,3,4	True
4444258006	animals	4,3,3,4,2	True
8145361342	nature	3,3,2,3,3,3,3,3,1,1	True
6764683711	urban	2,2,3,2,2	True
2493267993	nature	3,5,4,5,4	True
1551217451	nature	2,2,3,3,3	True
5262047978	people	3,4,4,4,4	True
2102002041	people	3,3,3,3,2	True
3597879307	people	3,3,3,3,4	True
2902409533	nature	3,3,3,3,3,4,3,4,4,4	True
5431847024	animals	3,3,3,3,4	True
8248332497	nature	3,3,4,3,5	True
4613009889	people	4,3,3,4,4	True
261578252	urban	4,3,3,3,3	True
4824837977	nature	4,3,5,4,3	True
3382878874	nature	4,4,5,4,3	True
8113470513	nature	3,3,3,3,3	True
5837595938	urban	3,2,3,4,3	True
6022750788	people	4,4,4,4,3	True
3416420408	urban	3,2,4,4,4	True
189753805	urban	3,3,3,3,3	True
2651129475	animals	3,3,3,3,3,3,2	True
5184668935	people	3,4,4,3,3	True
3181672336	urban	3,3,3,3,3	True
129037798	nature	3,3,3,3,3,4,4,4,3,4	True
7187140501	nature	3,3,3,4,3	True
3041145016	nature	3,3,4,3,3	True
31041102	nature	4,4,5,4,3,3,4,4,3,5	False
4950792252	urban	3,4,3,4,4	True
4535623076	animals	3,4,4,4,3,3,4,3,3,5,2	True
6124913297	animals	3,4,4,4,3,3	True
1428409461	nature	3,2,2,3,3	True
5783911737	urban	4,4,5,4,3	True
884624353	nature	3,3,4,4,3	True
3510245350	urban	3,3,3,4,4,4	False
1542236919	nature	4,3,3,4,3	False
3058231341	people	5,3,4,4,5	True
4776570710	nature	3,3,3,3,3	True
8535843751	urban	4,2,4,4,4	True
7885015588	urban	3,3,4,3,3	True
94849814	people	2,3,3,2,2	True
1896535231	people	3,3,3,3,4	True
6360419071	animals	5,3,4,3,3	True
3315029191	urban	2,3,3,3,3	True
45229527	nature	3,3,3,3,3	True
8231363420	animals	3,2,3,4,3	True
3396698571	animals	4,5,5,4,4	True
5519781141	urban	3,2,2,2,3	True
2359787755	nature	5,4,2,3,3	True
4326543456	urban	3,3,3,2,3,2	True
7216992996	nature	3,3,3,3,3	True
6084968425	people	1,1,1,1,1	True
827304631	people	3,3,3,2,3,3,3,3,3,3	True
2874469588	animals	3,3,3,3,4,3,3,3,3,3	True
3425839754	animals	3,3,3,3,3,2	True
4191297781	nature	3,1,3,3,2	True
4067523791	animals	2,3,2,3,2	True
6228153620	people	3,3,4,3,3	True
7941331710	nature	3,3,3,3,3	False
6264576775	people	3,3,3,3,3	True
1236078083	people	3,3,3,3,4	True
7038562995	urban	4,5,4,4,5	True
3538381014	urban	2,3,3,2,3,3	True
6994618616	animals	3,4,3,3,3	True
4619624277	urban	3,3,3,4,3	True
2069853696	animals	4,3,3,4,4	True
2588284201	urban	4,4,5,4,3,5	True
5702066374	animals	3,3,3,3,3,4	True
7473355738	urban	4,3,5,3,3	True
7050483273	people	3,3,2,4,3	True
2192189572	people	3,4,3,3,3	True
7004194805	urban	3,5,4,3,4	True
5567370666	people	4,4,4,4,4	True
6966874786	animals	3,4,3,3,2	True
4677795100	animals	3,4,5,3,4	False
7150196743	people	4,3,4,3,4	False
320909338	animals	3,4,3,3,3,4,3,3,3,4	True
6000646069	nature	3,3,3,3,3	True
3456061904	nature	3,4,3,3,4,4,3,4,4,4	True
6930073967	nature	3,3,3,2,2	True
3000362580	animals	3,3,4,3,3	True
4891383488	people	3,5,3,4,3	True
3875576415	people	3,4,4,3,3	True
44918074	urban	4,3,3,3,4,3	True
4274904699	urban	3,2,3,3,2	True
238199353	people	2,3,2,3,3	True
4769872984	nature	3,3,3,3,3	True
6619055139	people	2,3,3,3,3,3,3,2,3,3	True
5534675265	urban	3,2,3,3,3	True
3510498225	people	3,3,4,3,3	True
2046769870	animals	2,2,3,3,3	True
5298444364	urban	3,3,5,4,3	True
5743457941	nature	2,4,4,3,2,3,3,5,5,4	True
8399512278	urban	3,4,3,4,4	True
6150691613	people	3,3,3,3,3	False
4310436332	nature	3,3,3,3,3	True
3559577883	people	4,3,4,4,3	True
2511212766	animals	3,3,3,3,3,3,3,3,4,2,3	True
6915129961	animals	4,5,4,4,4	True
2766723206	urban	3,3,3,3,3,4	True
7100991619	animals	3,5,4,3,4,4	True
4886409499	nature	3,4,4,4,4	True
24522982	animals	4,3,4,3,3	True
5942362845	people	4,3,3,3,5	True
4488034725	people	3,4,4,4,4	True
8393744847	urban	4,4,3,4,3	True
29669024	animals	4,5,5,4,5	True
3684999243	nature	4,3,3,3,3	True
8167993248	nature	3,3,3,2,3	True
5972544724	nature	3,3,3,3,2	True
3742605481	people	3,4,4,4,2	True
7383428640	nature	4,4,4,3,3,3,3,3,4,3	True
7666371016	people	5,4,4,4,4	True
3913032594	nature	3,3,3,3,3	True
1547204362	people	4,5,4,5,5	True
24173439	people	2,3,4,4,3	False
518052112	animals	3,3,3,3,3	True
5967683296	nature	3,4,3,4,3	True
8512653976	urban	3,3,4,3,3	True
43129460	nature	4,5,4,4,5	True
3752041487	animals	4,4,3,4,4	True
7479459400	urban	3,2,3,3,3	True
8084827094	people	5,4,3,2,3	True
2165792044	animals	5,4,4,5,4,4,4,4,3,3	True
6041342678	people	3,3,3,4,3	True
8406184997	urban	3,3,3,3,3	True
476649484	nature	4,3,3,3,3	True
3758504156	urban	3,4,3,3,4	True
5266832251	people	3,2,3,3,3	True
6327980980	people	3,4,3,2,4	True
404224264	urban	3,3,4,5,4,3	True
8545995706	nature	4,3,3,2,3	True
3316284790	nature	3,3,3,3,3	True
4551837672	nature	4,4,5,4,5	True
6646622593	urban	3,3,3,3,2	True
4063529280	animals	3,3,3,3,3,2,3	True
5242973725	people	4,3,2,3,3	True
6558114867	urban	4,3,3,4,4	True
3928985527	nature	5,4,5,4,5,3,4,5,4,4	True
7618348488	animals	3,3,3,3,3,4	True
140422934	urban	4,4,3,3,3	True
3311528024	animals	4,4,4,4,4	True
442511306	animals	3,3,4,4,3,3	True
7486079660	nature	2,3,4,4,3	True
2233024023	urban	4,4,3,3,5	True
6599468707	people	2,4,4,4,3	False
4593685931	nature	3,3,3,3,4	False
8356293705	people	5,5,4,5,4	True
103515171	urban	3,4,3,4,4	True
3733608561	animals	4,4,4,4,4	True
2764067690	nature	3,2,2,3,2	False
4904116886	people	4,3,4,4,4	True
7608077940	urban	3,2,2,3,3	True
75676972	urban	3,3,3,3,3	True
3825732795	urban	4,4,3,4,4	True
5222917065	urban	3,3,3,3,3	True
4476286338	nature	3,3,4,3,4	True
6471898311	animals	4,3,4,3,4	True
5637062628	urban	4,5,4,5,5,3,5,5,4,5,4	True
4826589910	urban	3,3,3,4,3	True
3489904915	nature	3,3,3,3,3	True
6030979548	people	4,3,3,4,4	True
5656664450	people	5,4,4,3,4	True
7782041692	urban	3,2,3,3,2	True
4159474226	urban	4,4,4,3,5	True
5176503725	nature	3,3,3,3,3	True
8079687929	people	4,3,4,4,4	False
6082059215	urban	3,3,3,3,4,3	True
3498174200	nature	4,4,5,4,4	True
6290541285	people	4,4,4,5,3	True
7930660616	nature	3,3,4,4,4	True
6857858854	nature	2,2,4,4,4	True
236749929	nature	3,2,4,3,2	True
4410093133	urban	4,3,3,3,4	True
2927863601	people	3,3,3,4,4	False
8098706202	animals	3,3,3,3,3	True
8252125206	urban	4,4,4,2,4	True
1081214811	nature	3,3,3,3,3	True
5388259526	urban	4,2,2,5,2	True
3383955102	nature	3,3,3,3,3	True
3952134708	urban	3,3,4,4,3	True
6973917270	people	3,3,3,3,3	True
6158170411	urban	3,4,5,3,4,4	True
3018353745	animals	3,4,3,3,3	True
5619194653	nature	3,3,3,4,3	True
528552747	animals	4,5,5,4,4	True
7323467592	animals	3,3,3,3,3	True
870046999	urban	5,4,3,4,3,3,5,3,4,4	True
8083166163	animals	3,3,4,4,4,4	True
382223702	animals	3,3,3,4,3	True
6911944929	people	4,3,3,4,2	True
2898221215	animals	3,3,2,3,3	True
4054257812	urban	3,4,4,3,4	True
5680382898	nature	4,4,5,4,4	True
2389345854	animals	4,2,3,3,2	True
6787948245	people	3,4,5,4,4	True
6294272285	animals	4,5,4,3,4,4	True
2379868402	animals	4,3,3,3,3	True
8130951118	people	3,3,3,3,3	True
5490272797	people	3,2,3,3,3	True
7041333077	urban	3,3,4,4,3	True
7863402376	urban	4,3,2,3,4	True
8464944297	people	4,4,4,4,4,4,4,4,4,3	True
7187416298	people	3,4,3,3,4,2,3,3,3,3	True
2968958846	nature	4,4,4,4,4	True
6276218694	nature	3,3,3,3,3	True
5240588625	nature	3,3,3,2,3	True
5198580431	animals	3,4,3,3,3	True
437789367	animals	4,3,3,4,3	True
5469875572	urban	3,3,3,3,3	True
1830758319	animals	4,4,4,4,4	True
2776845274	animals	4,3,3,3,3	True
6518571017	nature	4,4,4,4,4	True
37304629	animals	4,4,4,4,4	True
7096943157	animals	5,4,4,5,4,4,3,4,4,4,4	True
4392256025	animals	4,4,4,3,4,4,4	True
2914001265	animals	4,3,4,3,3	True
7619154768	urban	4,3,3,3,3	True
5420690042	people	3,3,3,3,3	True
5640151962	urban	2,3,3,3,3	True
4089491724	urban	4,3,3,3,3,3	True
8013999676	animals	4,3,3,4,3	True
3731053588	animals	5,4,4,4,5	True
126549180	nature	3,3,3,3,3	True
3459337834	animals	4,4,4,4,4	True
6773136051	people	4,3,3,4,4	True
2617287745	nature	3,3,3,4,3,3,2,4,3,4,3,4,4,4,2	True
4302345921	people	3,3,3,3,3	True
7941361792	nature	3,4,4,3,4	False
5421131695	urban	4,4,3,4,4	True
7209208982	people	4,3,3,5,3	True
4877585590	animals	4,5,3,3,2	True
2456518228	people	2,2,2,2,1	True
8059783739	nature	3,3,3,3,2	True
7729153062	people	3,3,3,3,3	False
8239907432	people	3,3,3,4,3	True
3663910866	nature	3,3,3,3,4	True
1469835661	nature	3,3,3,3,4	True
5913075188	nature	4,4,3,3,3	True
1498111135	animals	3,3,3,3,3	True
5674267090	animals	3,3,3,2,3,3,3	True
5607129555	nature	2,3,3,3,3,3,4,3,3,3	True
5554969933	urban	4,4,3,4,5	True
6017778113	animals	3,4,3,4,3	True
386892932	animals	4,5,4,3,4,4,5,4,4,4,4	True
7188574495	urban	3,3,3,3,3,3	True
5913110247	urban	5,4,4,4,5	True
3546513105	animals	2,2,2,2,2,2,2	True
6074266559	people	3,3,3,4,3	True
6120223779	people	5,4,4,5,4,3,3,4,4,4	True
4071101913	nature	3,4,3,2,3	True
3967902051	nature	3,4,4,4,3	True
4622877568	nature	3,3,2,3,2	True
6775628193	animals	3,4,4,3,3,4	True
8434994037	animals	5,4,5,3,4	True
466503088	nature	3,4,3,3,4	True
4004754967	nature	2,3,4,2,4	True
7317144742	animals	4,3,4,4,5,4	True
5622386745	animals	2,2,3,2,3,2	True
1218772992	nature	2,2,3,2,4,4,2,2,3,3	True
8490259174	nature	4,4,4,4,3	False
2004569237	animals	3,3,4,4,4,4,4,4,4,4	True
8394118490	people	4,3,4,4,4	True
5086654242	nature	3,3,3,3,3	True
6760513275	animals	3,3,3,3,3,3,3,3,3,3	True
6349860823	people	3,3,3,3,3,3,5,3,3,3	True
6325558447	people	3,3,3,3,3	False
409820499	urban	3,3,3,3,3,3,3,3,3,3	True
6810410480	nature	3,3,2,3,3	True
3504262142	nature	3,3,3,3,3	True
6905775214	animals	4,4,4,4,4	True
911989443	nature	4,3,3,4,4	True
8384128222	nature	3,4,4,3,3,3,3,3,3,5,3,3,4,3,4	True
6441079293	urban	3,3,3,3,3	True
6291272369	nature	3,4,3,3,4	True
16485694	nature	3,3,2,4,3	True
7063951623	nature	4,3,3,3,3	True
5992506928	nature	3,3,3,3,3	True
7861591520	nature	3,3,3,2,3	True
529939048	animals	3,3,3,3,3	True
2720386	animals	3,3,3,3,3,3,3,3,3,3,3,3	True
2232295423	urban	5,5,4,4,5,5	True
3866194679	nature	3,3,3,3,2,3,3,3,3,4	True
6108509072	urban	4,3,3,4,3	True
6211980651	animals	4,5,4,4,5	True
5177721492	animals	4,3,4,3,3	True
8284478326	urban	3,5,3,4,5	True
8209723636	people	4,4,4,4,4	True
188883635	people	3,3,3,3,3	True
8373209437	people	4,4,4,4,5	True
90532889	animals	4,4,4,3,3	True
2336271291	urban	5,5,5,5,5,5	True
6689741705	people	4,4,3,4,3,4,3,4,5,3	False
6257650240	animals	5,4,4,4,4,4	True
8067223970	animals	5,5,5,5,4,5	True
8244633979	animals	5,4,4,4,4	True
1982090002	animals	2,3,3,2,3,3,3,3,3,3,3	True
850899113	nature	3,3,3,3,3	True
8289291544	nature	4,5,4,3,4	True
5510598676	nature	3,3,4,3,4	True
8187169705	urban	4,4,4,4,4	True
6729178115	urban	3,4,4,3,4	True
6850652349	people	4,4,3,3,4	True
7611786680	nature	5,5,4,5,2	True
4438877745	people	3,4,2,3,3	True
4842770639	people	4,3,4,4,4	True
6195832079	nature	2,1,3,2,4,3,4,3,3,3,3	True
8507919023	nature	1,1,3,4,1	True
8196390522	animals	4,5,4,4,4,5,3,4,4,3	False
3889648857	urban	3,3,3,3,3	True
248181092	nature	3,3,3,3,2,3,3,4,3,3	True
4061488837	people	4,4,4,4,4	True
2659353517	people	2,3,2,2,4	True
3746828860	animals	3,3,3,3,3,4,3	True
8137054721	animals	4,4,3,4,4	True
8363119361	people	4,4,4,4,4	True
4826603849	urban	4,4,3,5,3,3	True
4302621891	nature	3,3,4,4,4	True
3578637277	urban	3,3,3,3,4	True
814520263	nature	3,3,4,3,4,3,3,3,4,3	True
5289835146	animals	3,2,2,3,3,3	True
3487922911	animals	4,4,4,4,4	True
27636227	animals	4,4,5,4,4	True
8014559468	urban	3,4,2,2,2,2	True
6697336683	nature	3,3,3,2,3	True
2892454075	people	4,5,5,4,5	True
7395131224	animals	3,3,3,3,3,3,3,3,3,3	True
7158396540	people	3,3,2,3,3	True
2830420967	animals	4,2,2,2,2	True
3735867643	nature	3,3,3,3,2,3,2,3,3,2	True
7214717276	people	5,4,4,4,3	True
3388410340	people	3,4,4,4,3	True
124946458	nature	4,4,3,3,4,3,4,4,5,4	True
8425039750	urban	4,4,4,4,3	True
225463016	nature	3,3,3,3,3	True
485332203	people	3,3,3,3,3,3,3,2,3,2	True
229074840	animals	4,5,5,5,3,5	True
2587166660	nature	3,3,3,3,3	True
7568098788	animals	4,3,4,4,4	True
5608631401	nature	3,3,3,3,3	True
3268733614	animals	3,3,3,3,2	True
1145973924	people	2,3,3,2,3	True
3412330772	urban	3,3,4,3,4,3,3	True
6392708151	nature	3,3,3,3,3	True
8482061050	people	3,3,3,3,3,3,5,4,3,4,3	True
2611152984	nature	3,2,2,2,3	True
71235553	nature	3,3,5,2,4,3,4,4,4,3	True
2674305196	nature	3,4,4,3,3,4,3,3,4,3	True
8181657429	nature	4,4,4,4,4	True
3922606330	animals	2,2,2,2,2,2	True
25920238	urban	3,3,4,3,3	True
7243341910	animals	4,3,3,4,3,3,3,3,4,3	True
2493628748	urban	3,3,3,3,4	True
6852956827	urban	3,3,3,3,3,3,3,3,3,3,3	True
6078943507	urban	3,3,3,3,3	True
3668709029	animals	4,4,4,4,4	True
4276418063	nature	3,3,4,3,3	True
4485815457	animals	4,4,3,4,3	True
6562037451	people	3,4,3,4,4	True
3761317435	nature	3,3,4,3,4,3,4,3,4,4	True
60149869	people	3,3,3,3,3	True
122540269	nature	3,2,2,3,3	True
824589817	nature	3,3,3,4,3	True
3599430836	people	5,4,5,3,5	True
6946770623	nature	4,4,4,5,4	True
7961164452	urban	3,3,3,3,3	True
4701435242	people	3,3,3,2,3	True
6951046522	animals	4,4,4,4,4	True
5474128048	animals	4,4,5,4,4,4,4,4,4,4	True
4926018508	urban	3,3,3,3,3	True
536884502	animals	4,4,4,3,3	True
2838345776	nature	2,2,2,2,2	True
80641904	animals	3,3,2,3,2	True
5679748227	people	3,3,4,4,3	False
3413808207	nature	3,3,3,3,3	True
3606897752	animals	4,4,4,4,5	True
5423582738	people	4,3,3,3,3	True
8384467739	animals	3,3,2,3,3	True
2343945783	nature	4,5,3,3,3,3,4,4,4,3	True
20734935	nature	2,2,3,4,3	True
8160717678	people	3,3,3,3,3	True
5707247521	nature	4,2,4,4,4	True
6315715681	people	5,5,3,4,4	True
8156222583	people	4,4,4,4,3	True
6979886167	urban	3,4,2,4,4	False
362834544	urban	4,3,3,3,3,3	True
5164076341	urban	3,2,3,4,5	True
3384837129	people	2,2,2,1,2	True
8227920558	people	5,4,4,3,4	True
2692370046	nature	3,3,3,3,3	True
8014922818	urban	3,3,4,3,4	True
5716079137	animals	3,4,4,3,4	True
3936587605	nature	3,3,2,3,5	True
1966814694	urban	3,5,4,4,4	True
6448536111	people	3,4,3,3,3,3,3,3,4,3	True
6472015125	nature	3,3,4,3,4	True
444032879	animals	3,3,3,3,3,3,4	True
5375203025	urban	5,4,5,5,4	False
8496283992	animals	4,4,4,4,3,4,4,4,4,4	True
8372576318	people	4,4,4,4,4	True
8090353768	people	4,3,3,4,4,3,3,4,4,3	True
8087368187	people	3,3,3,3,3	True
5149603369	nature	3,3,3,3,3	False
4049996610	nature	3,4,3,4,3	True
8424296968	urban	4,4,5,4,3,3,5,4,3,5	True
8061968294	urban	3,4,3,4,3,4,3,3,3,3	True
5657499878	animals	3,3,3,4,4	False
357978570	nature	4,3,3,3,3	True
2105423646	people	4,4,3,4,4	True
5716684228	animals	4,4,4,4,3,4	True
4264948855	animals	2,3,4,2,2	True
4561161402	animals	4,3,4,4,3	True
268326440	urban	3,3,4,3,3	True
6337118961	people	4,5,4,4,4	True
7046315007	nature	4,4,4,4,4	True
6868818212	animals	4,4,3,5,4	True
8216590013	people	3,3,3,3,3	True
2301323184	people	4,3,4,4,3,4,5,2,4,3	True
5627488230	people	3,3,3,3,3	True
7341203464	animals	3,3,3,3,3	True
8012009751	nature	3,3,3,3,3	True
6988273451	animals	3,3,3,3,3,3,3	True
6063403279	people	3,4,3,3,3	True
2637714687	nature	2,5,4,3,3	True
355080974	nature	3,3,3,2,2	True
5381581018	urban	4,5,4,3,2	True
599072760	urban	4,3,4,4,3,3,5,5,4,5	True
745925999	urban	3,3,2,2,2,3,2,3,3,4	False
4010595041	animals	4,3,3,4,3	True
5149262237	nature	3,3,3,4,3	True
3872205900	urban	3,3,2,3,2,3	True
6796782134	animals	4,5,5,3,4	True
2704937073	nature	3,3,3,3,4	True
3930874411	animals	3,3,3,3,3	True
7942552962	animals	5,5,4,4,5	True
8082605605	animals	3,4,4,4,4	True
4650312068	urban	5,5,5,4,5	True
3026900552	people	3,3,3,3,4,3,2,3,3,4,3	True
7012305755	people	2,2,2,2,2	True
5584977189	urban	3,3,3,3,3	True
8341491666	animals	4,3,3,3,4	True
6078461282	urban	3,3,3,4,3	True
230469945	nature	3,3,3,2,4	True
2989778124	urban	3,4,3,4,4	True
6144882221	animals	3,3,3,4,4,3,3,4,3,3,4	True
27696251	urban	3,3,3,3,3	True
8439883880	people	4,3,5,4,4	True
7814337322	animals	5,4,4,4,5	True
2216858111	urban	3,4,3,4,3	True
4087625328	urban	4,4,4,4,4	True
4919398699	people	3,3,3,3,4	False
2176143065	animals	4,5,5,4,3,3	True
8218252402	nature	3,4,4,3,3	True
4751650686	nature	3,4,3,3,3	True
4676915173	urban	4,3,3,4,4	True
7566035558	nature	2,3,3,3,3	True
5257206791	animals	3,3,3,3,2	True
5241970203	nature	2,3,4,2,2	True
6129017060	nature	3,3,3,3,4	True
4659422431	people	4,3,2,3,3,3,2,4,3,3	True
6660725443	urban	3,3,4,2,3	True
2849376294	people	4,4,4,3,5	True
60825294	animals	2,4,3,3,3,3	True
6086528713	nature	3,3,2,2,3	True
6155141286	animals	3,3,3,2,2,2	True
91245263	nature	3,3,3,3,4	True
5935907335	people	3,3,3,3,3	True
1348978965	people	4,3,4,4,3	True
6239784901	urban	5,4,4,4,4	True
372793974	animals	3,3,3,3,3,3	True
6096755916	people	3,4,3,2,3,3,3,3,3,3	True
4079849395	people	3,3,3,4,3	True
5587565343	people	2,3,3,3,3	True
2052730079	nature	4,3,3,3,3	True
7270318444	animals	3,3,4,4,4	True
7537038008	people	4,3,3,4,3	False
898949559	nature	3,4,4,3,3	False
5310985671	urban	5,3,3,4,3	True
